Date,Precipitation
1922-12-30,4.5
1922-12-31,0.4
1923-01-01,0.2
1923-01-02,0.3
1923-01-03,5.8
1923-01-04,0.1
1923-01-05,0
1923-01-06,0.3
1923-01-07,2.4
1923-01-08,6.6
1923-01-09,2
1923-01-10,0
1923-01-11,2.2
1923-01-12,2.8
1923-01-13,0.1
1923-01-14,6.3
1923-01-15,4.6
1923-01-16,0.6
1923-01-17,0.1
1923-01-18,0.4
1923-01-19,5
1923-01-20,0
1923-01-21,1.6
1923-01-22,0.1
1923-01-23,1.7
1923-01-24,0
1923-01-25,0
1923-01-26,2.1
1923-01-27,7.5
1923-01-28,0
1923-01-29,0.1
1923-01-30,0.1
1923-01-31,0
1923-02-01,4.3
1923-02-02,0
1923-02-03,0
1923-02-04,0
1923-02-05,0
1923-02-06,0
1923-02-07,0
1923-02-08,0
1923-02-09,0
1923-02-10,0.1
1923-02-11,0
1923-02-12,0.1
1923-02-13,0.1
1923-02-14,3
1923-02-15,2.1
1923-02-16,0.4
1923-02-17,0.2
1923-02-18,0.3
1923-02-19,0.3
1923-02-20,0.1
1923-02-21,0
1923-02-22,0
1923-02-23,0.1
1923-02-24,0.4
1923-02-25,0.9
1923-02-26,0.1
1923-02-27,0.1
1923-02-28,0
1923-03-01,2.4
1923-03-02,0.3
1923-03-03,0
1923-03-04,0
1923-03-05,0
1923-03-06,0
1923-03-07,0
1923-03-08,0
1923-03-09,0
1923-03-10,0.1
1923-03-11,0
1923-03-12,0
1923-03-13,0
1923-03-14,0
1923-03-15,0
1923-03-16,0
1923-03-17,0
1923-03-18,0
1923-03-19,0
1923-03-20,0
1923-03-21,0
1923-03-22,0
1923-03-23,0
1923-03-24,0
1923-03-25,0.3
1923-03-26,0
1923-03-27,0
1923-03-28,0
1923-03-29,0
1923-03-30,0.3
1923-03-31,0
1923-04-01,0
1923-04-02,0
1923-04-03,0
1923-04-04,0
1923-04-05,0
1923-04-06,0
1923-04-07,0.1
1923-04-08,0
1923-04-09,0
1923-04-10,0
1923-04-11,0
1923-04-12,0
1923-04-13,0
1923-04-14,0
1923-04-15,0
1923-04-16,0
1923-04-17,0
1923-04-18,0
1923-04-19,0
1923-04-20,0
1923-04-21,0
1923-04-22,0
1923-04-23,0
1923-04-24,0.1
1923-04-25,0
1923-04-26,9.6
1923-04-27,2.3
1923-04-28,0.6
1923-04-29,0
1923-04-30,0
1923-05-01,8.1
1923-05-02,0.6
1923-05-03,3.4
1923-05-04,0
1923-05-05,0
1923-05-06,0.2
1923-05-07,0
1923-05-08,0.1
1923-05-09,0.1
1923-05-10,0
1923-05-11,0
1923-05-12,8
1923-05-13,9.2
1923-05-14,3.6
1923-05-15,0
1923-05-16,5
1923-05-17,0.6
1923-05-18,0
1923-05-19,2.8
1923-05-20,1.5
1923-05-21,1.8
1923-05-22,0.9
1923-05-23,0
1923-05-24,0.3
1923-05-25,0
1923-05-26,1.8
1923-05-27,1.4
1923-05-28,0.1
1923-05-29,0
1923-05-30,0.8
1923-05-31,1.2
1923-06-01,7.6
1923-06-02,0
1923-06-03,1
1923-06-04,0.9
1923-06-05,0
1923-06-06,1.9
1923-06-07,0
1923-06-08,1.6
1923-06-09,2.5
1923-06-10,3.2
1923-06-11,1.5
1923-06-12,0.6
1923-06-13,3.1
1923-06-14,6
1923-06-15,0
1923-06-16,0.4
1923-06-17,2.6
1923-06-18,1.1
1923-06-19,0
1923-06-20,12.5
1923-06-21,0.8
1923-06-22,0
1923-06-23,0.8
1923-06-24,0.1
1923-06-25,0
1923-06-26,1.4
1923-06-27,0.3
1923-06-28,0.5
1923-06-29,0
1923-06-30,0.6
1923-07-01,2.2
1923-07-02,0
1923-07-03,0
1923-07-04,0
1923-07-05,0.1
1923-07-06,0
1923-07-07,0.1
1923-07-08,0
1923-07-09,0
1923-07-10,0
1923-07-11,0
1923-07-12,0
1923-07-13,0
1923-07-14,0
1923-07-15,0
1923-07-16,1.6
1923-07-17,0
1923-07-18,0
1923-07-19,0.8
1923-07-20,1.4
1923-07-21,0.2
1923-07-22,7.7
1923-07-23,1
1923-07-24,1.1
1923-07-25,0.6
1923-07-26,0.5
1923-07-27,0.1
1923-07-28,2
1923-07-29,1.7
1923-07-30,2.3
1923-07-31,7.5
1923-08-01,4.5
1923-08-02,2.8
1923-08-03,13.2
1923-08-04,3.1
1923-08-05,0
1923-08-06,0.3
1923-08-07,10.9
1923-08-08,0
1923-08-09,5.5
1923-08-10,0.8
1923-08-11,4
1923-08-12,0
1923-08-13,2
1923-08-14,0.2
1923-08-15,20.5
1923-08-16,42.1
1923-08-17,4.3
1923-08-18,0
1923-08-19,0
1923-08-20,0
1923-08-21,0
1923-08-22,3.1
1923-08-23,0.7
1923-08-24,0.2
1923-08-25,2.6
1923-08-26,2.3
1923-08-27,4.9
1923-08-28,1.1
1923-08-29,4.1
1923-08-30,9.7
1923-08-31,0.3
1923-09-01,20.7
1923-09-02,1.1
1923-09-03,0
1923-09-04,3.1
1923-09-05,10.5
1923-09-06,1.3
1923-09-07,13.4
1923-09-08,0
1923-09-09,0
1923-09-10,0.4
1923-09-11,3.9
1923-09-12,4.2
1923-09-13,0
1923-09-14,0
1923-09-15,0
1923-09-16,0.8
1923-09-17,0
1923-09-18,2.9
1923-09-19,19
1923-09-20,6
1923-09-21,10.3
1923-09-22,1.7
1923-09-23,7.9
1923-09-24,0
1923-09-25,0.1
1923-09-26,0.5
1923-09-27,0.1
1923-09-28,2.2
1923-09-29,0
1923-09-30,0.1
1923-10-01,0.2
1923-10-02,0
1923-10-03,0.6
1923-10-04,0.1
1923-10-05,0.3
1923-10-06,0.5
1923-10-07,0
1923-10-08,3.6
1923-10-09,4.9
1923-10-10,2.7
1923-10-11,11.5
1923-10-12,0.2
1923-10-13,4.8
1923-10-14,0.9
1923-10-15,0.3
1923-10-16,5.6
1923-10-17,0.1
1923-10-18,0
1923-10-19,2
1923-10-20,2.5
1923-10-21,4.9
1923-10-22,8
1923-10-23,8.9
1923-10-24,3.5
1923-10-25,0
1923-10-26,0.7
1923-10-27,0.1
1923-10-28,3.2
1923-10-29,10
1923-10-30,0.1
1923-10-31,0.9
1923-11-01,0.2
1923-11-02,0.1
1923-11-03,5.1
1923-11-04,0.4
1923-11-05,0.8
1923-11-06,0.3
1923-11-07,0.2
1923-11-08,0.2
1923-11-09,0
1923-11-10,1.4
1923-11-11,2
1923-11-12,0
1923-11-13,1.9
1923-11-14,2.2
1923-11-15,0
1923-11-16,3.4
1923-11-17,5.5
1923-11-18,0.1
1923-11-19,0
1923-11-20,6
1923-11-21,3.3
1923-11-22,0
1923-11-23,0.2
1923-11-24,0.1
1923-11-25,0
1923-11-26,0
1923-11-27,0.9
1923-11-28,0.4
1923-11-29,4.3
1923-11-30,5.8
1923-12-01,0
1923-12-02,0
1923-12-03,6.3
1923-12-04,1.1
1923-12-05,0.6
1923-12-06,4.5
1923-12-07,0.9
1923-12-08,1.4
1923-12-09,4.1
1923-12-10,0.5
1923-12-11,0
1923-12-12,0
1923-12-13,0
1923-12-14,1.7
1923-12-15,0.2
1923-12-16,6
1923-12-17,0
1923-12-18,8
1923-12-19,1.7
1923-12-20,0
1923-12-21,0
1923-12-22,3
1923-12-23,0
1923-12-24,0
1923-12-25,0
1923-12-26,0
1923-12-27,0
1923-12-28,1.7
1923-12-29,0.8
1923-12-30,3.8
1923-12-31,1.2
1924-01-01,0
1924-01-02,0.8
1924-01-03,2
1924-01-04,0
1924-01-05,0
1924-01-06,0
1924-01-07,1.3
1924-01-08,0
1924-01-09,3.1
1924-01-10,0.8
1924-01-11,0.7
1924-01-12,0.5
1924-01-13,0
1924-01-14,0
1924-01-15,0
1924-01-16,0.1
1924-01-17,0
1924-01-18,2.6
1924-01-19,11.5
1924-01-20,3.9
1924-01-21,0.4
1924-01-22,0.1
1924-01-23,0
1924-01-24,0
1924-01-25,0
1924-01-26,0.1
1924-01-27,10.6
1924-01-28,0
1924-01-29,0
1924-01-30,0
1924-01-31,1
1924-02-01,0.1
1924-02-02,0
1924-02-03,0.5
1924-02-04,1.9
1924-02-05,5.8
1924-02-06,1
1924-02-07,0
1924-02-08,0
1924-02-09,0.2
1924-02-10,1.2
1924-02-11,0.4
1924-02-12,2.4
1924-02-13,2.2
1924-02-14,0.5
1924-02-15,0.1
1924-02-16,0
1924-02-17,0.3
1924-02-18,4.4
1924-02-19,0.1
1924-02-20,0
1924-02-21,5.9
1924-02-22,0.5
1924-02-23,0
1924-02-24,0.6
1924-02-25,0.6
1924-02-26,0
1924-02-27,1.7
1924-02-28,2.8
1924-02-29,0.1
1924-03-01,1.1
1924-03-02,0
1924-03-03,3.4
1924-03-04,0.1
1924-03-05,8.2
1924-03-06,0
1924-03-07,0
1924-03-08,0
1924-03-09,0.2
1924-03-10,13
1924-03-11,0
1924-03-12,0
1924-03-13,0.1
1924-03-14,0
1924-03-15,0.1
1924-03-16,1.5
1924-03-17,2.5
1924-03-18,0.1
1924-03-19,0.1
1924-03-20,0
1924-03-21,0
1924-03-22,0
1924-03-23,0
1924-03-24,7.8
1924-03-25,0
1924-03-26,4.8
1924-03-27,3.2
1924-03-28,0
1924-03-29,0
1924-03-30,0
1924-03-31,0
1924-04-01,0
1924-04-02,0
1924-04-03,0.3
1924-04-04,0
1924-04-05,0
1924-04-06,0.1
1924-04-07,0
1924-04-08,0.2
1924-04-09,0.1
1924-04-10,0
1924-04-11,0
1924-04-12,0
1924-04-13,0
1924-04-14,0
1924-04-15,0.2
1924-04-16,16.8
1924-04-17,2.2
1924-04-18,0.2
1924-04-19,0.1
1924-04-20,3.3
1924-04-21,15.6
1924-04-22,13.5
1924-04-23,0
1924-04-24,0
1924-04-25,0
1924-04-26,0
1924-04-27,0
1924-04-28,0
1924-04-29,0
1924-04-30,0
1924-05-01,0
1924-05-02,0
1924-05-03,0.4
1924-05-04,11.9
1924-05-05,3.3
1924-05-06,1.4
1924-05-07,0
1924-05-08,10.7
1924-05-09,0
1924-05-10,0
1924-05-11,0.5
1924-05-12,0
1924-05-13,1.9
1924-05-14,0
1924-05-15,0.7
1924-05-16,12.3
1924-05-17,7.8
1924-05-18,1.2
1924-05-19,3.9
1924-05-20,0
1924-05-21,0
1924-05-22,1.3
1924-05-23,4
1924-05-24,7.3
1924-05-25,1.8
1924-05-26,1.2
1924-05-27,0
1924-05-28,0
1924-05-29,0
1924-05-30,6.5
1924-05-31,0
1924-06-01,1.8
1924-06-02,0
1924-06-03,2.7
1924-06-04,0.4
1924-06-05,0
1924-06-06,0
1924-06-07,0
1924-06-08,0
1924-06-09,0
1924-06-10,6.7
1924-06-11,0
1924-06-12,2.3
1924-06-13,0.8
1924-06-14,0
1924-06-15,3.5
1924-06-16,1.8
1924-06-17,0
1924-06-18,0
1924-06-19,0
1924-06-20,0
1924-06-21,0
1924-06-22,0
1924-06-23,0
1924-06-24,0.1
1924-06-25,0.6
1924-06-26,0.1
1924-06-27,4.7
1924-06-28,0
1924-06-29,0
1924-06-30,9.1
1924-07-01,0
1924-07-02,0
1924-07-03,4.3
1924-07-04,2.5
1924-07-05,1.9
1924-07-06,2.7
1924-07-07,0
1924-07-08,0
1924-07-09,0.7
1924-07-10,5.6
1924-07-11,0
1924-07-12,0
1924-07-13,0
1924-07-14,0
1924-07-15,0
1924-07-16,0
1924-07-17,0
1924-07-18,0.2
1924-07-19,1.5
1924-07-20,0
1924-07-21,0
1924-07-22,0
1924-07-23,0.1
1924-07-24,1.5
1924-07-25,0.8
1924-07-26,16.8
1924-07-27,0
1924-07-28,3.6
1924-07-29,0
1924-07-30,0
1924-07-31,0.3
1924-08-01,0
1924-08-02,0
1924-08-03,0
1924-08-04,11.2
1924-08-05,1.4
1924-08-06,1.8
1924-08-07,0
1924-08-08,0
1924-08-09,0
1924-08-10,0
1924-08-11,0
1924-08-12,0
1924-08-13,0
1924-08-14,0.1
1924-08-15,2.1
1924-08-16,0.1
1924-08-17,0
1924-08-18,19.8
1924-08-19,3.7
1924-08-20,0.4
1924-08-21,0.6
1924-08-22,0
1924-08-23,0
1924-08-24,0
1924-08-25,0
1924-08-26,0
1924-08-27,0.1
1924-08-28,0
1924-08-29,0
1924-08-30,0
1924-08-31,0
1924-09-01,0
1924-09-02,0
1924-09-03,0
1924-09-04,0
1924-09-05,0
1924-09-06,0
1924-09-07,0.1
1924-09-08,11.5
1924-09-09,2.9
1924-09-10,42
1924-09-11,3.5
1924-09-12,0
1924-09-13,0
1924-09-14,1.4
1924-09-15,0
1924-09-16,0.5
1924-09-17,0.5
1924-09-18,0
1924-09-19,0
1924-09-20,7.6
1924-09-21,9
1924-09-22,18.8
1924-09-23,0
1924-09-24,0.1
1924-09-25,0.1
1924-09-26,0
1924-09-27,0.1
1924-09-28,0.1
1924-09-29,0.4
1924-09-30,0.1
1924-10-01,9.1
1924-10-02,0.1
1924-10-03,0.1
1924-10-04,0.1
1924-10-05,0.1
1924-10-06,0.3
1924-10-07,1.8
1924-10-08,2.6
1924-10-09,2.8
1924-10-10,0.5
1924-10-11,4.3
1924-10-12,0
1924-10-13,0.1
1924-10-14,0.1
1924-10-15,0
1924-10-16,0
1924-10-17,0.3
1924-10-18,0
1924-10-19,0.2
1924-10-20,2.1
1924-10-21,12.1
1924-10-22,0.6
1924-10-23,0
1924-10-24,0
1924-10-25,0
1924-10-26,0.4
1924-10-27,1.9
1924-10-28,1.9
1924-10-29,3.5
1924-10-30,1.6
1924-10-31,1.4
1924-11-01,0
1924-11-02,0.2
1924-11-03,5.3
1924-11-04,2.6
1924-11-05,4.9
1924-11-06,0
1924-11-07,0.3
1924-11-08,0
1924-11-09,0
1924-11-10,0.4
1924-11-11,0
1924-11-12,0
1924-11-13,0
1924-11-14,0.3
1924-11-15,0
1924-11-16,0
1924-11-17,0.5
1924-11-18,0
1924-11-19,0
1924-11-20,0
1924-11-21,0.6
1924-11-22,0
1924-11-23,0.3
1924-11-24,0.3
1924-11-25,0
1924-11-26,0.3
1924-11-27,0
1924-11-28,0
1924-11-29,3.6
1924-11-30,2.9
1924-12-01,15.3
1924-12-02,2.9
1924-12-03,0.5
1924-12-04,0.5
1924-12-05,0
1924-12-06,2.5
1924-12-07,0.2
1924-12-08,0
1924-12-09,0.1
1924-12-10,0
1924-12-11,0
1924-12-12,0
1924-12-13,0
1924-12-14,0
1924-12-15,0.5
1924-12-16,0
1924-12-17,0.9
1924-12-18,3.6
1924-12-19,0
1924-12-20,0
1924-12-21,0.1
1924-12-22,0.2
1924-12-23,0
1924-12-24,0
1924-12-25,0
1924-12-26,0
1924-12-27,1.3
1924-12-28,3.1
1924-12-29,0
1924-12-30,7
1924-12-31,3.4
1925-01-01,4.4
1925-01-02,18.5
1925-01-03,0
1925-01-04,2.3
1925-01-05,0
1925-01-06,0
1925-01-07,2.5
1925-01-08,0
1925-01-09,0.6
1925-01-10,0.8
1925-01-11,0
1925-01-12,0.4
1925-01-13,0
1925-01-14,0
1925-01-15,0
1925-01-16,0
1925-01-17,0
1925-01-18,0
1925-01-19,0
1925-01-20,0.1
1925-01-21,0.2
1925-01-22,0.1
1925-01-23,0.1
1925-01-24,0.1
1925-01-25,0.1
1925-01-26,0.2
1925-01-27,0.1
1925-01-28,2.3
1925-01-29,2.8
1925-01-30,1
1925-01-31,8.3
1925-02-01,0.5
1925-02-02,0
1925-02-03,1.9
1925-02-04,0
1925-02-05,0
1925-02-06,0
1925-02-07,0.1
1925-02-08,0.3
1925-02-09,8.2
1925-02-10,0.8
1925-02-11,1.2
1925-02-12,0
1925-02-13,0
1925-02-14,0.7
1925-02-15,0
1925-02-16,0.1
1925-02-17,0
1925-02-18,6
1925-02-19,5.8
1925-02-20,0
1925-02-21,0
1925-02-22,0
1925-02-23,0.9
1925-02-24,6
1925-02-25,1.5
1925-02-26,1.5
1925-02-27,0.3
1925-02-28,0.3
1925-03-01,0.1
1925-03-02,0
1925-03-03,0
1925-03-04,2.2
1925-03-05,1.3
1925-03-06,0.2
1925-03-07,0.3
1925-03-08,0.3
1925-03-09,0
1925-03-10,0.1
1925-03-11,4
1925-03-12,1.3
1925-03-13,1.1
1925-03-14,0.7
1925-03-15,0
1925-03-16,0.5
1925-03-17,0
1925-03-18,0
1925-03-19,0
1925-03-20,0.1
1925-03-21,0
1925-03-22,0
1925-03-23,0
1925-03-24,0
1925-03-25,0
1925-03-26,0
1925-03-27,0
1925-03-28,0.2
1925-03-29,0
1925-03-30,0
1925-03-31,0
1925-04-01,2
1925-04-02,0
1925-04-03,0.4
1925-04-04,0
1925-04-05,0
1925-04-06,0
1925-04-07,0
1925-04-08,0
1925-04-09,0
1925-04-10,0
1925-04-11,0
1925-04-12,0
1925-04-13,0.3
1925-04-14,1.3
1925-04-15,2.7
1925-04-16,12
1925-04-17,2.6
1925-04-18,3.6
1925-04-19,1.7
1925-04-20,0.1
1925-04-21,0
1925-04-22,0
1925-04-23,0.1
1925-04-24,0.3
1925-04-25,0
1925-04-26,0
1925-04-27,0
1925-04-28,0
1925-04-29,10.5
1925-04-30,5
1925-05-01,0.6
1925-05-02,5.8
1925-05-03,0.1
1925-05-04,0.4
1925-05-05,0
1925-05-06,0
1925-05-07,0
1925-05-08,2.6
1925-05-09,0
1925-05-10,0
1925-05-11,1.9
1925-05-12,0
1925-05-13,0
1925-05-14,0
1925-05-15,0
1925-05-16,0
1925-05-17,0
1925-05-18,0
1925-05-19,0
1925-05-20,1.4
1925-05-21,0
1925-05-22,0
1925-05-23,0
1925-05-24,0
1925-05-25,0
1925-05-26,0
1925-05-27,0
1925-05-28,0
1925-05-29,0.4
1925-05-30,2.2
1925-05-31,0.3
1925-06-01,0
1925-06-02,0
1925-06-03,0
1925-06-04,0.2
1925-06-05,0
1925-06-06,0
1925-06-07,0.3
1925-06-08,0
1925-06-09,2.2
1925-06-10,0
1925-06-11,9.5
1925-06-12,0.1
1925-06-13,8.2
1925-06-14,0.8
1925-06-15,0.2
1925-06-16,2.9
1925-06-17,0.9
1925-06-18,0.1
1925-06-19,1.5
1925-06-20,0
1925-06-21,0
1925-06-22,0.6
1925-06-23,0.7
1925-06-24,1.3
1925-06-25,0
1925-06-26,0
1925-06-27,0
1925-06-28,0
1925-06-29,0
1925-06-30,0
1925-07-01,0
1925-07-02,0
1925-07-03,9.3
1925-07-04,0
1925-07-05,0.2
1925-07-06,2
1925-07-07,10.6
1925-07-08,18.9
1925-07-09,21.9
1925-07-10,0.2
1925-07-11,10
1925-07-12,0
1925-07-13,0
1925-07-14,0
1925-07-15,0.6
1925-07-16,1.2
1925-07-17,4.9
1925-07-18,0
1925-07-19,0
1925-07-20,0
1925-07-21,0.2
1925-07-22,0
1925-07-23,0
1925-07-24,0
1925-07-25,0.2
1925-07-26,0
1925-07-27,0.1
1925-07-28,3.9
1925-07-29,0
1925-07-30,4.3
1925-07-31,0.5
1925-08-01,6.2
1925-08-02,0
1925-08-03,0
1925-08-04,0
1925-08-05,0
1925-08-06,0.1
1925-08-07,0
1925-08-08,0
1925-08-09,0
1925-08-10,12.3
1925-08-11,0
1925-08-12,0
1925-08-13,0
1925-08-14,0
1925-08-15,0
1925-08-16,0.6
1925-08-17,0.9
1925-08-18,6.5
1925-08-19,0.2
1925-08-20,0
1925-08-21,0
1925-08-22,0
1925-08-23,0
1925-08-24,0.3
1925-08-25,0
1925-08-26,0
1925-08-27,0
1925-08-28,0
1925-08-29,1.1
1925-08-30,16.9
1925-08-31,1.4
1925-09-01,0
1925-09-02,0
1925-09-03,1.9
1925-09-04,0
1925-09-05,5.3
1925-09-06,7.4
1925-09-07,1
1925-09-08,8.7
1925-09-09,5
1925-09-10,0.3
1925-09-11,9.2
1925-09-12,0.1
1925-09-13,1
1925-09-14,0
1925-09-15,0
1925-09-16,0
1925-09-17,0
1925-09-18,0
1925-09-19,0
1925-09-20,1.9
1925-09-21,7.6
1925-09-22,0
1925-09-23,6.8
1925-09-24,0
1925-09-25,2.8
1925-09-26,0
1925-09-27,0.1
1925-09-28,1.4
1925-09-29,7.2
1925-09-30,0
1925-10-01,0
1925-10-02,3.1
1925-10-03,0.9
1925-10-04,0
1925-10-05,0
1925-10-06,0.2
1925-10-07,0
1925-10-08,0
1925-10-09,0.1
1925-10-10,0
1925-10-11,0
1925-10-12,0
1925-10-13,1.6
1925-10-14,15
1925-10-15,0
1925-10-16,0
1925-10-17,0
1925-10-18,0.1
1925-10-19,0
1925-10-20,0
1925-10-21,0
1925-10-22,8.7
1925-10-23,4.3
1925-10-24,4.1
1925-10-25,3.2
1925-10-26,0
1925-10-27,4.5
1925-10-28,0
1925-10-29,4.6
1925-10-30,0
1925-10-31,0
1925-11-01,0
1925-11-02,0
1925-11-03,2.8
1925-11-04,1.8
1925-11-05,0
1925-11-06,6
1925-11-07,0
1925-11-08,0
1925-11-09,0.1
1925-11-10,7
1925-11-11,0
1925-11-12,0.1
1925-11-13,0
1925-11-14,1
1925-11-15,0
1925-11-16,0.1
1925-11-17,0
1925-11-18,0.2
1925-11-19,0.1
1925-11-20,0
1925-11-21,0.1
1925-11-22,4.1
1925-11-23,0.1
1925-11-24,0.1
1925-11-25,0
1925-11-26,0.1
1925-11-27,0
1925-11-28,0.1
1925-11-29,0
1925-11-30,0.7
1925-12-01,0
1925-12-02,0.2
1925-12-03,0.1
1925-12-04,0.1
1925-12-05,0.2
1925-12-06,0
1925-12-07,0.1
1925-12-08,0
1925-12-09,0
1925-12-10,2.6
1925-12-11,0
1925-12-12,1.3
1925-12-13,1
1925-12-14,5.5
1925-12-15,1.3
1925-12-16,0.3
1925-12-17,3.8
1925-12-18,0.1
1925-12-19,0
1925-12-20,0
1925-12-21,6.8
1925-12-22,3
1925-12-23,14
1925-12-24,0.2
1925-12-25,0
1925-12-26,0.5
1925-12-27,0
1925-12-28,1.1
1925-12-29,14.3
1925-12-30,1.9
1925-12-31,0
1926-01-01,0
1926-01-02,0.2
1926-01-03,0
1926-01-04,0.1
1926-01-05,0
1926-01-06,3.6
1926-01-07,4.4
1926-01-08,0
1926-01-09,0.1
1926-01-10,0
1926-01-11,0
1926-01-12,0
1926-01-13,0.2
1926-01-14,0
1926-01-15,0
1926-01-16,0
1926-01-17,0.4
1926-01-18,0
1926-01-19,0.3
1926-01-20,0
1926-01-21,0.1
1926-01-22,0.3
1926-01-23,5.5
1926-01-24,5.4
1926-01-25,9.8
1926-01-26,0
1926-01-27,0
1926-01-28,5.8
1926-01-29,5.8
1926-01-30,1
1926-01-31,0
1926-02-01,1
1926-02-02,9
1926-02-03,2
1926-02-04,0.3
1926-02-05,0
1926-02-06,0
1926-02-07,0
1926-02-08,0.4
1926-02-09,2.1
1926-02-10,5.2
1926-02-11,0
1926-02-12,0
1926-02-13,0
1926-02-14,0
1926-02-15,1.4
1926-02-16,0.1
1926-02-17,7.1
1926-02-18,2.4
1926-02-19,0
1926-02-20,0.4
1926-02-21,1.1
1926-02-22,0
1926-02-23,3
1926-02-24,0
1926-02-25,0
1926-02-26,0
1926-02-27,5
1926-02-28,4.3
1926-03-01,1.8
1926-03-02,0
1926-03-03,2.2
1926-03-04,2.2
1926-03-05,0
1926-03-06,0
1926-03-07,0.3
1926-03-08,2.5
1926-03-09,0
1926-03-10,0.2
1926-03-11,1.3
1926-03-12,0
1926-03-13,0
1926-03-14,0
1926-03-15,0
1926-03-16,0
1926-03-17,0.5
1926-03-18,0
1926-03-19,0.5
1926-03-20,0.9
1926-03-21,0.2
1926-03-22,0
1926-03-23,0
1926-03-24,0
1926-03-25,0
1926-03-26,0
1926-03-27,0
1926-03-28,3.3
1926-03-29,1.1
1926-03-30,13.7
1926-03-31,0
1926-04-01,0
1926-04-02,0
1926-04-03,0
1926-04-04,0
1926-04-05,0
1926-04-06,0
1926-04-07,2.9
1926-04-08,0
1926-04-09,1.5
1926-04-10,0
1926-04-11,0
1926-04-12,0
1926-04-13,0
1926-04-14,0
1926-04-15,0
1926-04-16,0
1926-04-17,0
1926-04-18,0.1
1926-04-19,6.3
1926-04-20,0
1926-04-21,8.1
1926-04-22,3.3
1926-04-23,1.1
1926-04-24,0
1926-04-25,0.1
1926-04-26,0
1926-04-27,0
1926-04-28,0
1926-04-29,0
1926-04-30,0
1926-05-01,0
1926-05-02,0
1926-05-03,0
1926-05-04,0
1926-05-05,0
1926-05-06,0.2
1926-05-07,1.3
1926-05-08,0
1926-05-09,5
1926-05-10,4
1926-05-11,1.2
1926-05-12,4
1926-05-13,0
1926-05-14,0.9
1926-05-15,0
1926-05-16,14.5
1926-05-17,5.7
1926-05-18,0.6
1926-05-19,0.2
1926-05-20,1.2
1926-05-21,0.1
1926-05-22,0
1926-05-23,0.6
1926-05-24,0
1926-05-25,0
1926-05-26,0
1926-05-27,1.6
1926-05-28,0
1926-05-29,7.1
1926-05-30,0
1926-05-31,2.5
1926-06-01,11.3
1926-06-02,0
1926-06-03,0.5
1926-06-04,4.3
1926-06-05,0.4
1926-06-06,0
1926-06-07,0
1926-06-08,0
1926-06-09,0
1926-06-10,0
1926-06-11,0
1926-06-12,0
1926-06-13,0
1926-06-14,0
1926-06-15,0
1926-06-16,0
1926-06-17,4.3
1926-06-18,1.2
1926-06-19,0.4
1926-06-20,1.1
1926-06-21,0.1
1926-06-22,5.4
1926-06-23,0.4
1926-06-24,0
1926-06-25,0
1926-06-26,0
1926-06-27,0
1926-06-28,0
1926-06-29,11.8
1926-06-30,4.2
1926-07-01,0
1926-07-02,0
1926-07-03,0
1926-07-04,0
1926-07-05,0
1926-07-06,1
1926-07-07,0
1926-07-08,0
1926-07-09,0
1926-07-10,0
1926-07-11,0
1926-07-12,0
1926-07-13,0
1926-07-14,0
1926-07-15,0
1926-07-16,0
1926-07-17,0.3
1926-07-18,0
1926-07-19,0
1926-07-20,0
1926-07-21,1.9
1926-07-22,9.1
1926-07-23,0.4
1926-07-24,0
1926-07-25,16.5
1926-07-26,0.1
1926-07-27,3.3
1926-07-28,3.2
1926-07-29,0
1926-07-30,0
1926-07-31,0
1926-08-01,1.4
1926-08-02,0
1926-08-03,0
1926-08-04,0
1926-08-05,0
1926-08-06,0
1926-08-07,0
1926-08-08,0.2
1926-08-09,0
1926-08-10,0
1926-08-11,0
1926-08-12,0.2
1926-08-13,2.3
1926-08-14,2.4
1926-08-15,6.3
1926-08-16,12.9
1926-08-17,1.9
1926-08-18,0
1926-08-19,0.5
1926-08-20,0.4
1926-08-21,25.5
1926-08-22,4.9
1926-08-23,0
1926-08-24,0
1926-08-25,0
1926-08-26,2.2
1926-08-27,2.7
1926-08-28,0
1926-08-29,0
1926-08-30,0
1926-08-31,0
1926-09-01,0
1926-09-02,0
1926-09-03,0
1926-09-04,0
1926-09-05,0.6
1926-09-06,0
1926-09-07,0
1926-09-08,0
1926-09-09,0
1926-09-10,0
1926-09-11,0
1926-09-12,1.6
1926-09-13,1.2
1926-09-14,0
1926-09-15,8.5
1926-09-16,2.2
1926-09-17,1.5
1926-09-18,0
1926-09-19,0
1926-09-20,0
1926-09-21,0.1
1926-09-22,5.6
1926-09-23,1
1926-09-24,0
1926-09-25,0.1
1926-09-26,1
1926-09-27,13.8
1926-09-28,3
1926-09-29,0.1
1926-09-30,0
1926-10-01,1
1926-10-02,0.9
1926-10-03,3.9
1926-10-04,1.1
1926-10-05,0
1926-10-06,0
1926-10-07,0
1926-10-08,0.1
1926-10-09,5
1926-10-10,0.3
1926-10-11,0
1926-10-12,10.9
1926-10-13,0.5
1926-10-14,0
1926-10-15,0
1926-10-16,0
1926-10-17,0
1926-10-18,0
1926-10-19,0
1926-10-20,0
1926-10-21,0
1926-10-22,3.2
1926-10-23,0.1
1926-10-24,0.1
1926-10-25,0
1926-10-26,1.7
1926-10-27,0.5
1926-10-28,0
1926-10-29,0
1926-10-30,1.6
1926-10-31,0
1926-11-01,0
1926-11-02,0
